id,anio,mes_i,nom_indicador,tipo,periodicidad,clave,nombre_unidad,numerador,denominador,indicador,digito_equivalencia
2476022,2016,12,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,8,4722,169.4,8
2477272,2016,3,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,1,25862,3.86667697781,9
2478546,2016,6,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,2,26113,7.65902041129,9
2479820,2016,9,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,4,26170,15.2846771112,9
2481094,2016,12,DM 09,Unidad,Trimestral acumulado,141201252110,UMF 168 TEPATITLAN,6,26267,22.8423497164,9
2482389,2016,3,DM 11,Unidad,Trimestral,141201252110,UMF  168 TEPATITLAN,0,0,0,11
2483752,2016,6,DM 11,Unidad,Trimestral,141201252110,UMF  168 TEPATITLAN,0,0,0,11
2485115,2016,9,DM 11,Unidad,Trimestral,141201252110,UMF  168 TEPATITLAN,0,0,0,11
2486478,2016,12,DM 11,Unidad,Trimestral,141201252110,UMF  168 TEPATITLAN,0,0,0,11
2487543,2016,4,DM 12,Unidad,Cuatrimestral,141201252110,UMF 168 TEPATITLAN,1,22,4.5,12
2487832,2016,8,DM 12,Unidad,Cuatrimestral,141201252110,UMF 168 TEPATITLAN,0,22,0,12
2488121,2016,12,DM 12,Unidad,Cuatrimestral,141201252110,UMF 168 TEPATITLAN,0,22,0,12
2712809,2016,1,DM 01,OOAD,Mensual acumulado,00,Nacional,501507,27491031,1.8,1
2712822,2016,1,DM 01,OOAD,Mensual acumulado,14,Jalisco,37988,2298844,1.7,1
2712845,2016,2,DM 01,OOAD,Mensual acumulado,00,Nacional,1068510,27491463,3.9,1
2712858,2016,2,DM 01,OOAD,Mensual acumulado,14,Jalisco,79297,2298844,3.4,1
2712881,2016,3,DM 01,OOAD,Mensual acumulado,00,Nacional,1574196,27491463,5.7,1
2712894,2016,3,DM 01,OOAD,Mensual acumulado,14,Jalisco,111590,2298844,4.9,1
2712917,2016,4,DM 01,OOAD,Mensual acumulado,00,Nacional,2170083,27491463,7.9,1
2712930,2016,4,DM 01,OOAD,Mensual acumulado,14,Jalisco,149965,2298844,6.5,1
2712953,2016,5,DM 01,OOAD,Mensual acumulado,00,Nacional,2753204,27491463,10,1
2712966,2016,5,DM 01,OOAD,Mensual acumulado,14,Jalisco,189769,2298844,8.3,1
2712989,2016,6,DM 01,OOAD,Mensual acumulado,00,Nacional,3350446,27491463,12.2,1
2713002,2016,6,DM 01,OOAD,Mensual acumulado,14,Jalisco,233836,2298844,10.2,1
2713025,2016,7,DM 01,OOAD,Mensual acumulado,00,Nacional,3907973,27480643,14.2,1
2713038,2016,7,DM 01,OOAD,Mensual acumulado,14,Jalisco,276696,2298844,12,1
2713061,2016,8,DM 01,OOAD,Mensual acumulado,00,Nacional,4461581,27491461,16.2,1
2713074,2016,8,DM 01,OOAD,Mensual acumulado,14,Jalisco,321687,2298844,14,1
2713097,2016,9,DM 01,OOAD,Mensual acumulado,00,Nacional,4931655,27491461,17.9,1
2713110,2016,9,DM 01,OOAD,Mensual acumulado,14,Jalisco,358513,2298844,15.6,1
2713133,2016,10,DM 01,OOAD,Mensual acumulado,00,Nacional,5432373,27411558,19.8,1
2713146,2016,10,DM 01,OOAD,Mensual acumulado,14,Jalisco,398837,2298844,17.3,1
2713169,2016,11,DM 01,OOAD,Mensual acumulado,00,Nacional,6003138,27491461,21.8,1
2713182,2016,11,DM 01,OOAD,Mensual acumulado,14,Jalisco,438768,2298844,19.1,1
2713205,2016,12,DM 01,OOAD,Mensual acumulado,00,Nacional,6518628,27491837,23.7,1
2713218,2016,12,DM 01,OOAD,Mensual acumulado,14,Jalisco,474007,2298844,20.6,1
2713589,2016,1,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,671,42383,1.6,1
2714824,2016,2,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,1598,42383,3.8,1
2716059,2016,3,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,2311,42383,5.5,1
2717294,2016,4,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,2969,42383,7,1
2718529,2016,5,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,3660,42383,8.6,1
2719764,2016,6,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,4748,42383,11.2,1
2720999,2016,7,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,5694,42383,13.4,1
2722234,2016,8,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,6574,42383,15.5,1
2723469,2016,9,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,7357,42383,17.4,1
2724704,2016,10,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,7897,42383,18.6,1
2725939,2016,11,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,8508,42383,20.1,1
2727174,2016,12,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,9517,42383,22.5,1
2728061,2016,1,DM 02,OOAD,Mensual anualizado,00,Nacional,1502,20228,7.4,2
2728074,2016,1,DM 02,OOAD,Mensual anualizado,14,Jalisco,101,2402,4.2,2
2728097,2016,2,DM 02,OOAD,Mensual anualizado,00,Nacional,2179,24819,8.8,2
2728110,2016,2,DM 02,OOAD,Mensual anualizado,14,Jalisco,147,3008,4.9,2
2728133,2016,3,DM 02,OOAD,Mensual anualizado,00,Nacional,1980,21973,9,2
2728146,2016,3,DM 02,OOAD,Mensual anualizado,14,Jalisco,120,2521,4.8,2
2728169,2016,4,DM 02,OOAD,Mensual anualizado,00,Nacional,2235,26538,8.4,2
2728182,2016,4,DM 02,OOAD,Mensual anualizado,14,Jalisco,144,3145,4.6,2
2728205,2016,5,DM 02,OOAD,Mensual anualizado,00,Nacional,2408,25977,9.3,2
2728218,2016,5,DM 02,OOAD,Mensual anualizado,14,Jalisco,147,3394,4.3,2
2728241,2016,6,DM 02,OOAD,Mensual anualizado,00,Nacional,2449,27018,9.1,2
2728254,2016,6,DM 02,OOAD,Mensual anualizado,14,Jalisco,163,3966,4.1,2
2728277,2016,7,DM 02,OOAD,Mensual anualizado,00,Nacional,2183,26393,8.3,2
2728290,2016,7,DM 02,OOAD,Mensual anualizado,14,Jalisco,119,3955,3,2
2728313,2016,8,DM 02,OOAD,Mensual anualizado,00,Nacional,2363,28487,8.3,2
2728326,2016,8,DM 02,OOAD,Mensual anualizado,14,Jalisco,168,4326,3.9,2
2728349,2016,9,DM 02,OOAD,Mensual anualizado,00,Nacional,2132,24653,8.6,2
2728362,2016,9,DM 02,OOAD,Mensual anualizado,14,Jalisco,204,3885,5.3,2
2728385,2016,10,DM 02,OOAD,Mensual anualizado,00,Nacional,2596,30440,8.5,2
2728398,2016,10,DM 02,OOAD,Mensual anualizado,14,Jalisco,257,4502,5.7,2
2728421,2016,11,DM 02,OOAD,Mensual anualizado,00,Nacional,2546,30748,8.3,2
2728434,2016,11,DM 02,OOAD,Mensual anualizado,14,Jalisco,258,4517,5.7,2
2728457,2016,12,DM 02,OOAD,Mensual anualizado,00,Nacional,2106,28092,7.5,2
2728470,2016,12,DM 02,OOAD,Mensual anualizado,14,Jalisco,203,4245,4.8,2
2728841,2016,1,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,0,64,0,2
2730076,2016,2,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,6,76,7.9,2
2731311,2016,3,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,2,61,3.3,2
2732546,2016,4,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,1,46,2.2,2
2733781,2016,5,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,0,66,0,2
2735016,2016,6,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,2,72,2.8,2
2736251,2016,7,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,2,66,3,2
2737486,2016,8,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,4,64,6.3,2
2738721,2016,9,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,58,5.2,2
2739956,2016,10,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,71,4.2,2
2741191,2016,11,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,3,66,4.5,2
2742426,2016,12,DM 02,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,4,104,3.8,2
2743313,2016,1,DM 04,OOAD,Mensual,00,Nacional,430352,1109913,38.8,4
2743326,2016,1,DM 04,OOAD,Mensual,14,Jalisco,29195,65776,44.4,4
2743349,2016,2,DM 04,OOAD,Mensual,00,Nacional,468485,1206488,38.8,4
2743362,2016,2,DM 04,OOAD,Mensual,14,Jalisco,30679,70414,43.6,4
2743385,2016,3,DM 04,OOAD,Mensual,00,Nacional,413071,1038214,39.8,4
2743398,2016,3,DM 04,OOAD,Mensual,14,Jalisco,25114,59428,42.3,4
2743421,2016,4,DM 04,OOAD,Mensual,00,Nacional,469938,1193996,39.4,4
2743434,2016,4,DM 04,OOAD,Mensual,14,Jalisco,28424,68254,41.6,4
2743457,2016,5,DM 04,OOAD,Mensual,00,Nacional,469055,1181978,39.7,4
2743470,2016,5,DM 04,OOAD,Mensual,14,Jalisco,28526,68154,41.9,4
2743493,2016,6,DM 04,OOAD,Mensual,00,Nacional,482372,1202704,40.1,4
2743506,2016,6,DM 04,OOAD,Mensual,14,Jalisco,29614,69576,42.6,4
2743529,2016,7,DM 04,OOAD,Mensual,00,Nacional,466652,1159680,40.2,4
2743542,2016,7,DM 04,OOAD,Mensual,14,Jalisco,28871,66893,43.2,4
2743565,2016,8,DM 04,OOAD,Mensual,00,Nacional,477800,1228757,38.9,4
2743578,2016,8,DM 04,OOAD,Mensual,14,Jalisco,30846,71484,43.2,4
2743601,2016,9,DM 04,OOAD,Mensual,00,Nacional,430107,1092523,39.4,4
2743614,2016,9,DM 04,OOAD,Mensual,14,Jalisco,27133,61858,43.9,4
2743637,2016,10,DM 04,OOAD,Mensual,00,Nacional,508273,1236881,41.1,4
2743650,2016,10,DM 04,OOAD,Mensual,14,Jalisco,30991,70273,44.1,4
2743673,2016,11,DM 04,OOAD,Mensual,00,Nacional,492532,1218775,40.4,4
2743686,2016,11,DM 04,OOAD,Mensual,14,Jalisco,30129,69008,43.7,4
2743709,2016,12,DM 04,OOAD,Mensual,00,Nacional,454081,1143995,39.7,4
2743722,2016,12,DM 04,OOAD,Mensual,14,Jalisco,26876,63739,42.2,4
2744093,2016,1,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,705,1434,49.2,4
2745328,2016,2,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,719,1517,47.4,4
2746563,2016,3,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,570,1291,44.2,4
2747798,2016,4,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,584,1504,38.8,4
2749033,2016,5,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,598,1469,40.7,4
2750268,2016,6,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,691,1515,45.6,4
2751503,2016,7,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,671,1460,46,4
2752738,2016,8,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,631,1536,41.1,4
2753973,2016,9,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,536,1279,41.9,4
2755208,2016,10,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,665,1516,43.9,4
2756443,2016,11,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,658,1462,45,4
2757678,2016,12,DM 04,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,620,1375,45.1,4
2758565,2016,1,DM 05,OOAD,Mensual,00,Nacional,882329,1109913,79.5,5
2758578,2016,1,DM 05,OOAD,Mensual,14,Jalisco,48879,65776,74.3,5
2758601,2016,2,DM 05,OOAD,Mensual,00,Nacional,969033,1206488,80.3,5
2758614,2016,2,DM 05,OOAD,Mensual,14,Jalisco,53199,70414,75.6,5
2758637,2016,3,DM 05,OOAD,Mensual,00,Nacional,831089,1038214,80,5
2758650,2016,3,DM 05,OOAD,Mensual,14,Jalisco,44516,59428,74.9,5
2758673,2016,4,DM 05,OOAD,Mensual,00,Nacional,962155,1193996,80.6,5
2758686,2016,4,DM 05,OOAD,Mensual,14,Jalisco,51652,68254,75.7,5
2758709,2016,5,DM 05,OOAD,Mensual,00,Nacional,959043,1181978,81.1,5
2758722,2016,5,DM 05,OOAD,Mensual,14,Jalisco,51740,68154,75.9,5
2758745,2016,6,DM 05,OOAD,Mensual,00,Nacional,976104,1202704,81.2,5
2758758,2016,6,DM 05,OOAD,Mensual,14,Jalisco,53341,69576,76.7,5
2758781,2016,7,DM 05,OOAD,Mensual,00,Nacional,939931,1159680,81.1,5
2758794,2016,7,DM 05,OOAD,Mensual,14,Jalisco,51393,66893,76.8,5
2758817,2016,8,DM 05,OOAD,Mensual,00,Nacional,996681,1228757,81.1,5
2758830,2016,8,DM 05,OOAD,Mensual,14,Jalisco,54497,71484,76.2,5
2758853,2016,9,DM 05,OOAD,Mensual,00,Nacional,884175,1092523,80.9,5
2758866,2016,9,DM 05,OOAD,Mensual,14,Jalisco,47186,61858,76.3,5
2758889,2016,10,DM 05,OOAD,Mensual,00,Nacional,1010491,1236881,81.7,5
2758902,2016,10,DM 05,OOAD,Mensual,14,Jalisco,54010,70273,76.9,5
2758925,2016,11,DM 05,OOAD,Mensual,00,Nacional,988429,1218775,81.1,5
2758938,2016,11,DM 05,OOAD,Mensual,14,Jalisco,52791,69008,76.5,5
2758961,2016,12,DM 05,OOAD,Mensual,00,Nacional,924411,1143995,80.8,5
2758974,2016,12,DM 05,OOAD,Mensual,14,Jalisco,48452,63739,76,5
2759345,2016,1,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1120,1434,78.1,5
2760580,2016,2,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1193,1517,78.6,5
2761815,2016,3,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1052,1291,81.5,5
2763050,2016,4,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1191,1504,79.2,5
2764285,2016,5,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1198,1469,81.6,5
2765520,2016,6,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1254,1515,82.8,5
2766755,2016,7,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1239,1460,84.9,5
2767990,2016,8,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1217,1536,79.2,5
2769225,2016,9,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1005,1279,78.6,5
2770460,2016,10,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1203,1516,79.4,5
2771695,2016,11,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1151,1462,78.7,5
2772930,2016,12,DM 05,Unidad,Mensual,141201252110,UMF 168 TEPATITLAN,1113,1375,80.9,5
2773817,2016,1,DM 10,OOAD,Mensual anualizado,00,Nacional,70.77,71.3,0.7,10
2773830,2016,1,DM 10,OOAD,Mensual anualizado,14,Jalisco,58.45,58.06,-0.7,10
2773853,2016,2,DM 10,OOAD,Mensual anualizado,00,Nacional,71.08,72.16,1.5,10
2773866,2016,2,DM 10,OOAD,Mensual anualizado,14,Jalisco,56.64,62.66,10.6,10
2773889,2016,3,DM 10,OOAD,Mensual anualizado,00,Nacional,71.93,72.02,0.1,10
2773902,2016,3,DM 10,OOAD,Mensual anualizado,14,Jalisco,56.99,64.95,14,10
2773925,2016,4,DM 10,OOAD,Mensual anualizado,00,Nacional,72.4,71.82,-0.8,10
2773938,2016,4,DM 10,OOAD,Mensual anualizado,14,Jalisco,57.66,66.83,15.9,10
2773961,2016,5,DM 10,OOAD,Mensual anualizado,00,Nacional,72.58,71.53,-1.4,10
2773974,2016,5,DM 10,OOAD,Mensual anualizado,14,Jalisco,57.11,68.28,19.6,10
2773997,2016,6,DM 10,OOAD,Mensual anualizado,00,Nacional,73.02,71.27,-2.4,10
2774010,2016,6,DM 10,OOAD,Mensual anualizado,14,Jalisco,56.72,68.86,21.4,10
2774033,2016,7,DM 10,OOAD,Mensual anualizado,00,Nacional,73.23,71.15,-2.8,10
2774046,2016,7,DM 10,OOAD,Mensual anualizado,14,Jalisco,56.56,70.23,24.2,10
2774069,2016,8,DM 10,OOAD,Mensual anualizado,00,Nacional,73.78,71.1,-3.6,10
2774082,2016,8,DM 10,OOAD,Mensual anualizado,14,Jalisco,57.94,71.11,22.7,10
2774105,2016,9,DM 10,OOAD,Mensual anualizado,00,Nacional,74.08,71.15,-4,10
2774118,2016,9,DM 10,OOAD,Mensual anualizado,14,Jalisco,58.21,71.38,22.6,10
2774141,2016,10,DM 10,OOAD,Mensual anualizado,00,Nacional,74.22,71.25,-4,10
2774154,2016,10,DM 10,OOAD,Mensual anualizado,14,Jalisco,59.08,72.45,22.6,10
2774177,2016,11,DM 10,OOAD,Mensual anualizado,00,Nacional,74.14,71.93,-3,10
2774190,2016,11,DM 10,OOAD,Mensual anualizado,14,Jalisco,59.48,73.53,23.6,10
2774213,2016,12,DM 10,OOAD,Mensual anualizado,00,Nacional,72.1,71.95,-0.2,10
2774226,2016,12,DM 10,OOAD,Mensual anualizado,14,Jalisco,57.22,73.66,28.7,10
2774597,2016,1,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,32.85,16.78,-48.9,10
2775832,2016,2,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,12.58,-59,10
2777067,2016,3,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,12.58,-59,10
2778302,2016,4,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,18.88,-38.4,10
2779537,2016,5,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,32.85,16.78,-48.9,10
2780772,2016,6,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,16.78,-45.3,10
2782007,2016,7,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,20.97,-31.6,10
2783242,2016,8,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,23.07,-24.8,10
2784477,2016,9,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,25.17,-17.9,10
2785712,2016,10,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,30.66,29.36,-4.2,10
2786947,2016,11,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,28.47,33.56,17.9,10
2788182,2016,12,DM 10,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,25.17,38.18,51.7,10
3340149,2017,1,DM 03,OOAD,Mensual anualizado,00,Nacional,119898,31797315,377.1,3
3340162,2017,1,DM 03,OOAD,Mensual anualizado,14,Jalisco,8700,2687914,323.7,3
3340185,2017,2,DM 03,OOAD,Mensual anualizado,00,Nacional,119657,31797315,376.3,3
3340198,2017,2,DM 03,OOAD,Mensual anualizado,14,Jalisco,8889,2687914,330.7,3
3340221,2017,3,DM 03,OOAD,Mensual anualizado,00,Nacional,120986,31797315,380.5,3
3340234,2017,3,DM 03,OOAD,Mensual anualizado,14,Jalisco,9206,2687914,342.5,3
3340257,2017,4,DM 03,OOAD,Mensual anualizado,00,Nacional,119931,31797315,377.2,3
3340270,2017,4,DM 03,OOAD,Mensual anualizado,14,Jalisco,9241,2687914,343.8,3
3340293,2017,5,DM 03,OOAD,Mensual anualizado,00,Nacional,119636,31797315,376.2,3
3340306,2017,5,DM 03,OOAD,Mensual anualizado,14,Jalisco,9533,2687914,354.7,3
3340329,2017,6,DM 03,OOAD,Mensual anualizado,00,Nacional,120534,31797315,379.1,3
3340342,2017,6,DM 03,OOAD,Mensual anualizado,14,Jalisco,9888,2687914,367.9,3
3340365,2017,7,DM 03,OOAD,Mensual anualizado,00,Nacional,121538,31797315,382.2,3
3340378,2017,7,DM 03,OOAD,Mensual anualizado,14,Jalisco,10131,2687914,376.9,3
3340401,2017,8,DM 03,OOAD,Mensual anualizado,00,Nacional,124488,31797315,391.5,3
3340414,2017,8,DM 03,OOAD,Mensual anualizado,14,Jalisco,10777,2687914,400.9,3
3340437,2017,9,DM 03,OOAD,Mensual anualizado,00,Nacional,125095,31797315,393.4,3
3340450,2017,9,DM 03,OOAD,Mensual anualizado,14,Jalisco,10937,2687914,406.9,3
3340473,2017,12,DM 06,OOAD,Anual,00,Nacional,1252971,3960135,31.6,6
3340486,2017,12,DM 06,OOAD,Anual,14,Jalisco,83247,287415,29,6
3340509,2017,6,DM 07,OOAD,Semestral anualizado,00,Nacional,148942,34080618,43.7,7
3340522,2017,6,DM 07,OOAD,Semestral anualizado,14,Jalisco,14811,2864653,51.7,7
3340545,2017,1,DM 08,OOAD,Mensual anualizado,00,Nacional,4677,4024057,116.2,8
3340558,2017,1,DM 08,OOAD,Mensual anualizado,14,Jalisco,293,293639,99.8,8
3340581,2017,2,DM 08,OOAD,Mensual anualizado,00,Nacional,4321,4024057,107.4,8
3340594,2017,2,DM 08,OOAD,Mensual anualizado,14,Jalisco,273,293639,93,8
3340617,2017,3,DM 08,OOAD,Mensual anualizado,00,Nacional,3922,4024057,97.5,8
3340630,2017,3,DM 08,OOAD,Mensual anualizado,14,Jalisco,255,293639,86.8,8
3340653,2017,4,DM 08,OOAD,Mensual anualizado,00,Nacional,4571,4024057,113.6,8
3340666,2017,4,DM 08,OOAD,Mensual anualizado,14,Jalisco,285,293639,97.1,8
3340689,2017,5,DM 08,OOAD,Mensual anualizado,00,Nacional,4576,4024057,113.7,8
3340702,2017,5,DM 08,OOAD,Mensual anualizado,14,Jalisco,288,293639,98.1,8
3340725,2017,6,DM 08,OOAD,Mensual anualizado,00,Nacional,4614,4024057,114.7,8
3340738,2017,6,DM 08,OOAD,Mensual anualizado,14,Jalisco,288,293639,98.1,8
3341109,2017,1,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,190,47139,403.1,3
3342344,2017,2,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,193,47139,409.4,3
3343579,2017,3,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,193,47139,409.4,3
3344814,2017,4,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,198,47139,420,3
3346049,2017,5,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,199,47139,422.2,3
3347284,2017,6,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,204,47139,432.8,3
3348519,2017,7,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,211,47139,447.6,3
3349754,2017,8,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,176,47139,373.4,3
3350989,2017,9,DM 03,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,191,47139,405.2,3
3352224,2017,12,DM 06,Unidad,Anual,141201252110,UMF 168 Tepatitlán,1167,4913,23.8,6
3353463,2017,6,DM 07,Unidad,Semestral anualizado,141201252110,UMF 168 TEPATITLAN,355,50106,70.85,7
3354708,2017,1,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,8,4996,160.1,8
3355943,2017,2,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,8,4996,160.1,8
3357178,2017,3,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,8,4996,160.1,8
3358413,2017,4,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,7,4996,140.1,8
3359648,2017,5,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,10,4996,200.2,8
3360883,2017,6,DM 08,Unidad,Mensual anualizado,141201252110,UMF 168 TEPATITLAN,7,4996,140.1,8
3452509,2017,1,DM 01,OOAD,Mensual acumulado,00,Nacional,598038,27890636,2.1,1
3452522,2017,1,DM 01,OOAD,Mensual acumulado,14,Jalisco,41161,2363314,1.7,1
3452545,2017,2,DM 01,OOAD,Mensual acumulado,00,Nacional,1170955,27890636,4.2,1
3452558,2017,2,DM 01,OOAD,Mensual acumulado,14,Jalisco,79060,2363314,3.3,1
3452581,2017,3,DM 01,OOAD,Mensual acumulado,00,Nacional,1675870,27890636,6,1
3452594,2017,3,DM 01,OOAD,Mensual acumulado,14,Jalisco,114158,2363314,4.8,1
3452617,2017,4,DM 01,OOAD,Mensual acumulado,00,Nacional,2179256,27890636,7.8,1
3452630,2017,4,DM 01,OOAD,Mensual acumulado,14,Jalisco,152051,2363314,6.4,1
3452653,2017,5,DM 01,OOAD,Mensual acumulado,00,Nacional,2647892,27890636,9.5,1
3452666,2017,5,DM 01,OOAD,Mensual acumulado,14,Jalisco,190185,2363314,8,1
3452689,2017,6,DM 01,OOAD,Mensual acumulado,00,Nacional,3138193,27890636,11.3,1
3452702,2017,6,DM 01,OOAD,Mensual acumulado,14,Jalisco,230773,2363314,9.8,1
3452725,2017,7,DM 01,OOAD,Mensual acumulado,00,Nacional,3650746,27890636,13.1,1
3452738,2017,7,DM 01,OOAD,Mensual acumulado,14,Jalisco,274660,2363314,11.6,1
3452761,2017,8,DM 01,OOAD,Mensual acumulado,00,Nacional,4153423,27890636,14.9,1
3452774,2017,8,DM 01,OOAD,Mensual acumulado,14,Jalisco,319529,2363314,13.5,1
3453146,2017,1,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,637,41792,1.5,1
3454385,2017,2,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,1221,41792,2.9,1
3455624,2017,3,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,1906,41792,4.6,1
3456863,2017,4,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,2597,41792,6.2,1
3458102,2017,5,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,3268,41792,7.8,1
3459341,2017,6,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,4135,41792,9.9,1
3460580,2017,7,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,5325,41792,12.7,1
3461819,2017,8,DM 01,Unidad,Mensual acumulado,141201252110,UMF 168 TEPATITLAN,6323,41792,15.1,1
3462709,2017,1,DM 02,OOAD,Mensual anualizado,00,Nacional,2019,23842,8.5,2
3462722,2017,1,DM 02,OOAD,Mensual anualizado,14,Jalisco,196,2618,7.5,2
3462745,2017,2,DM 02,OOAD,Mensual anualizado,00,Nacional,2481,25081,9.9,2
3462758,2017,2,DM 02,OOAD,Mensual anualizado,14,Jalisco,258,2975,8.7,2
3462781,2017,3,DM 02,OOAD,Mensual anualizado,00,Nacional,2332,23405,10,2
3462794,2017,3,DM 02,OOAD,Mensual anualizado,14,Jalisco,204,3035,6.7,2
